# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 50 Hz
# Recording started at: 2025-11-06 23:57:27.431
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.020911,0.0012,-0.1699,-0.0345,0.17
9.037541,0.0012,-0.1695,-0.0297,0.17
9.054726,0.0013,-0.1649,-0.0345,0.17
9.071728,0.0018,-0.1640,-0.0297,0.17
9.088167,0.0066,-0.1636,-0.0297,0.17
9.105234,0.0018,-0.1679,-0.0345,0.17
9.122416,0.0018,-0.1675,-0.0298,0.17
9.138832,0.0067,-0.1671,-0.0298,0.17
9.155886,0.0061,-0.1620,-0.0250,0.16
9.172595,0.0014,-0.1615,-0.0298,0.16
9.192382,0.0021,-0.1658,-0.0298,0.17
9.206981,0.0016,-0.1659,-0.0298,0.17
9.224419,0.0064,-0.1655,-0.0298,0.17
9.240421,-0.0031,-0.1651,-0.0298,0.17
9.256948,0.0017,-0.1592,-0.0250,0.16
9.274096,-0.0030,-0.1593,-0.0346,0.16
9.290763,0.0017,-0.1583,-0.0346,0.16
9.307544,0.0018,-0.1627,-0.0251,0.16
9.324371,0.0018,-0.1576,-0.0299,0.16
9.341541,0.0023,-0.1619,-0.0347,0.17
9.358174,0.0018,-0.1614,-0.0251,0.16
9.374998,0.0017,-0.1562,-0.0347,0.16
9.391415,0.0064,-0.1558,-0.0251,0.16
9.408597,0.0017,-0.1553,-0.0299,0.16
9.425384,0.0065,-0.1597,-0.0251,0.16
9.443399,0.0072,-0.1593,-0.0347,0.16
9.459503,0.0019,-0.1540,-0.0299,0.16
9.475948,0.0019,-0.1535,-0.0299,0.16
9.493734,0.0019,-0.1579,-0.0347,0.16
9.515780,0.0019,-0.1575,-0.0300,0.16
9.530505,-0.0028,-0.1523,-0.0300,0.16
9.549493,0.0072,-0.1518,-0.0348,0.16
9.565683,0.0018,-0.1466,-0.0396,0.15
9.582490,0.0065,-0.1510,-0.0300,0.15
9.595578,0.0072,-0.1556,-0.0300,0.16
9.616984,0.0066,-0.1598,-0.0252,0.16
9.633764,0.0064,-0.1552,-0.0348,0.16
9.648084,-0.0032,-0.1543,-0.0300,0.16
9.666633,0.0064,-0.1498,-0.0348,0.15
9.681299,0.0069,-0.1488,-0.0300,0.15
9.698284,0.0022,-0.1532,-0.0348,0.16
9.716079,0.0021,-0.1528,-0.0300,0.16
9.732270,0.0021,-0.1523,-0.0253,0.15
9.749796,0.0062,-0.1477,-0.0348,0.15
9.765848,-0.0033,-0.1473,-0.0348,0.15
9.784367,0.0062,-0.1463,-0.0253,0.15
9.799204,0.0061,-0.1458,-0.0253,0.15
9.814647,0.0062,-0.1455,-0.0253,0.15
9.834518,0.0062,-0.1450,-0.0301,0.15
9.850262,0.0015,-0.1446,-0.0253,0.15
9.866926,0.0015,-0.1489,-0.0301,0.15
9.881964,0.0062,-0.1437,-0.0301,0.15
9.899153,0.0062,-0.1434,-0.0253,0.15
9.920255,0.0015,-0.1381,-0.0349,0.14
9.932134,0.0015,-0.1472,-0.0301,0.15
9.949226,0.0021,-0.1373,-0.0254,0.14
9.967501,-0.0027,-0.1417,-0.0349,0.15
9.984057,0.0021,-0.1412,-0.0302,0.14
9.999747,0.0068,-0.1457,-0.0302,0.15
10.016393,0.0062,-0.1453,-0.0254,0.15
10.033232,0.0015,-0.1401,-0.0302,0.14
10.050185,0.0016,-0.1444,-0.0302,0.15
10.066837,0.0017,-0.1393,-0.0302,0.14
10.085806,0.0017,-0.1443,-0.0350,0.15
10.101046,0.0016,-0.1392,-0.0302,0.14
10.117180,0.0017,-0.1388,-0.0350,0.14
10.135407,0.0018,-0.1432,-0.0302,0.15
10.150938,0.0018,-0.1374,-0.0302,0.14
10.167813,0.0017,-0.1372,-0.0302,0.14
10.186038,0.0018,-0.1369,-0.0350,0.14
10.201604,0.0018,-0.1319,-0.0302,0.14
10.218450,0.0023,-0.1411,-0.0302,0.14
10.235478,0.0023,-0.1359,-0.0303,0.14
10.252625,0.0024,-0.1356,-0.0303,0.14
10.269394,0.0072,-0.1401,-0.0303,0.14
10.286418,0.0023,-0.1397,-0.0303,0.14
10.303158,0.0024,-0.1395,-0.0303,0.14
10.319822,0.0024,-0.1344,-0.0303,0.14
10.337018,0.0022,-0.1292,-0.0351,0.13
10.353817,0.0017,-0.1384,-0.0255,0.14
10.370431,0.0016,-0.1286,-0.0351,0.13
10.386420,0.0017,-0.1377,-0.0351,0.14
10.403676,0.0016,-0.1279,-0.0303,0.13
10.420818,0.0064,-0.1324,-0.0303,0.14
10.437370,0.0016,-0.1321,-0.0303,0.14
10.454072,-0.0030,-0.1371,-0.0351,0.14
10.471233,-0.0029,-0.1319,-0.0351,0.14
10.488512,0.0024,-0.1359,-0.0399,0.14
10.505565,0.0024,-0.1308,-0.0256,0.13
10.521897,0.0023,-0.1352,-0.0303,0.14
10.539291,0.0023,-0.1349,-0.0303,0.14
10.556296,0.0016,-0.1351,-0.0351,0.14
10.572984,0.0064,-0.1300,-0.0351,0.13
10.590027,0.0016,-0.1345,-0.0351,0.14
10.606948,0.0016,-0.1293,-0.0256,0.13
10.624009,0.0017,-0.1289,-0.0352,0.13
10.640063,0.0017,-0.1280,-0.0256,0.13
10.656947,0.0018,-0.1282,-0.0304,0.13
10.674164,0.0018,-0.1279,-0.0304,0.13
10.690971,0.0066,-0.1323,-0.0352,0.14
10.707509,0.0066,-0.1266,-0.0256,0.13
10.724600,0.0019,-0.1316,-0.0352,0.14
10.741812,0.0019,-0.1312,-0.0304,0.13
10.759105,0.0019,-0.1260,-0.0304,0.13
10.774893,0.0020,-0.1258,-0.0352,0.13
10.792232,0.0068,-0.1254,-0.0352,0.13
10.808675,0.0020,-0.1251,-0.0352,0.13
10.825860,0.0068,-0.1295,-0.0304,0.13
10.843070,0.0021,-0.1245,-0.0304,0.13
10.859834,0.0068,-0.1242,-0.0352,0.13
10.875865,0.0067,-0.1335,-0.0299,0.14
10.892825,0.0068,-0.1230,-0.0257,0.13
10.909887,-0.0027,-0.1232,-0.0353,0.13
10.926586,0.0021,-0.1276,-0.0305,0.13
10.948720,0.0069,-0.1272,-0.0305,0.13
10.965106,0.0020,-0.1221,-0.0305,0.13
10.985155,0.0068,-0.1265,-0.0353,0.13
10.999856,0.0020,-0.1215,-0.0305,0.13
11.018857,0.0020,-0.1210,-0.0305,0.12
11.033667,0.0019,-0.1253,-0.0353,0.13
11.048585,0.0067,-0.1195,-0.0305,0.12
11.065607,0.0019,-0.1199,-0.0353,0.13
11.083407,-0.0028,-0.1149,-0.0353,0.12
11.100595,0.0021,-0.1236,-0.0305,0.13
11.117586,0.0019,-0.1185,-0.0305,0.12
11.132165,0.0019,-0.1181,-0.0305,0.12
11.147855,0.0019,-0.1225,-0.0305,0.13
11.165447,0.0019,-0.1180,-0.0401,0.12
11.182457,-0.0028,-0.1178,-0.0353,0.12
11.201063,0.0020,-0.1175,-0.0353,0.12
11.215847,0.0067,-0.1118,-0.0306,0.12
11.233044,0.0067,-0.1163,-0.0306,0.12
11.249078,0.0068,-0.1160,-0.0306,0.12
11.264887,0.0021,-0.1204,-0.0354,0.13
11.282544,0.0022,-0.1249,-0.0354,0.13
11.299113,0.0020,-0.1197,-0.0354,0.12
11.315958,0.0068,-0.1099,-0.0306,0.11
11.332123,-0.0027,-0.1191,-0.0306,0.12
11.349426,0.0020,-0.1189,-0.0306,0.12
11.366597,0.0020,-0.1139,-0.0306,0.12
11.382770,0.0067,-0.1136,-0.0306,0.12
11.399265,0.0068,-0.1134,-0.0258,0.12
11.416170,0.0019,-0.1138,-0.0354,0.12
11.433331,0.0019,-0.1177,-0.0306,0.12
11.450345,0.0019,-0.1173,-0.0258,0.12
11.467333,0.0018,-0.1123,-0.0354,0.12
11.483864,0.0066,-0.1072,-0.0354,0.11
11.500669,0.0017,-0.1173,-0.0354,0.12
11.517415,0.0017,-0.1124,-0.0354,0.12
11.534475,0.0016,-0.1122,-0.0354,0.12
11.553357,0.0016,-0.1119,-0.0402,0.12
11.568171,0.0016,-0.1068,-0.0354,0.11
11.585243,0.0016,-0.1113,-0.0354,0.12
11.603247,0.0016,-0.1156,-0.0402,0.12
11.619163,0.0064,-0.1153,-0.0354,0.12
11.635812,0.0064,-0.1097,-0.0307,0.11
11.652840,0.0017,-0.1101,-0.0402,0.12
11.670974,-0.0031,-0.1097,-0.0307,0.11
11.686039,0.0016,-0.1096,-0.0307,0.11
11.703440,0.0017,-0.1087,-0.0259,0.11
11.719946,0.0017,-0.1090,-0.0355,0.11
11.736753,0.0016,-0.1086,-0.0355,0.11
11.754513,0.0063,-0.1084,-0.0355,0.11
11.771029,0.0016,-0.1082,-0.0307,0.11
11.787819,0.0016,-0.1080,-0.0307,0.11
11.804442,0.0017,-0.1076,-0.0355,0.11
11.821714,0.0017,-0.1121,-0.0307,0.12
11.837847,0.0016,-0.1071,-0.0307,0.11
11.856286,0.0016,-0.1068,-0.0307,0.11
11.870980,0.0063,-0.1065,-0.0355,0.11
11.888292,0.0015,-0.1110,-0.0307,0.12
11.905357,0.0015,-0.1059,-0.0307,0.11
11.922230,0.0015,-0.1105,-0.0307,0.11
11.939254,0.0062,-0.1054,-0.0355,0.11
11.956130,0.0015,-0.1050,-0.0307,0.11
11.975697,0.0062,-0.1047,-0.0355,0.11
11.990016,0.0014,-0.1093,-0.0355,0.11
12.007335,0.0015,-0.1042,-0.0307,0.11
12.023648,0.0015,-0.1039,-0.0307,0.11
12.041447,0.0015,-0.1084,-0.0403,0.12
12.057157,0.0062,-0.1028,-0.0307,0.11
12.074686,0.0063,-0.1032,-0.0355,0.11
12.091515,0.0015,-0.0976,-0.0308,0.10
12.108991,0.0063,-0.1027,-0.0308,0.11
12.125381,0.0014,-0.1024,-0.0403,0.11
12.141816,0.0014,-0.1021,-0.0403,0.11
12.158018,0.0062,-0.1019,-0.0356,0.11
12.175712,0.0014,-0.1017,-0.0308,0.11
12.192595,0.0062,-0.1014,-0.0403,0.11
12.208914,0.0013,-0.1107,-0.0302,0.11
12.225425,0.0012,-0.0961,-0.0308,0.10
12.243254,0.0012,-0.1006,-0.0308,0.11
12.259674,0.0060,-0.1003,-0.0260,0.10
12.276379,0.0012,-0.1000,-0.0356,0.11
12.293936,0.0013,-0.0998,-0.0308,0.10
12.311598,0.0013,-0.0946,-0.0356,0.10
12.327812,0.0012,-0.1032,-0.0308,0.11
12.344960,0.0012,-0.1029,-0.0308,0.11
12.361354,0.0011,-0.1026,-0.0356,0.11
12.378569,0.0010,-0.0983,-0.0356,0.10
12.394509,0.0009,-0.1028,-0.0404,0.11
12.418409,0.0010,-0.1025,-0.0404,0.11
12.432220,0.0057,-0.1022,-0.0356,0.11
12.448582,0.0009,-0.0971,-0.0356,0.10
12.466472,0.0057,-0.0970,-0.0404,0.11
12.483225,0.0057,-0.0968,-0.0452,0.11
12.500372,0.0057,-0.1013,-0.0398,0.11
12.517163,0.0010,-0.0963,-0.0308,0.10
12.535077,0.0009,-0.0960,-0.0356,0.10
12.554562,0.0056,-0.1004,-0.0404,0.11
12.568331,0.0056,-0.1002,-0.0356,0.11
12.583074,0.0008,-0.0999,-0.0261,0.10
12.601862,0.0008,-0.0949,-0.0308,0.10
12.620150,0.0008,-0.0947,-0.0356,0.10
12.633677,0.0056,-0.0992,-0.0309,0.10
12.649849,0.0009,-0.0989,-0.0261,0.10
12.667636,0.0056,-0.0987,-0.0309,0.10
12.684794,0.0008,-0.0890,-0.0404,0.10
12.704338,0.0008,-0.0983,-0.0309,0.10
12.718900,0.0057,-0.0981,-0.0404,0.11
12.735045,0.0056,-0.0932,-0.0357,0.10
12.752018,0.0007,-0.0930,-0.0309,0.10
12.766702,0.0006,-0.0929,-0.0309,0.10
12.785054,0.0055,-0.0975,-0.0357,0.10
12.800715,0.0007,-0.0924,-0.0309,0.10
12.820199,0.0006,-0.0969,-0.0261,0.10
12.833657,0.0053,-0.0966,-0.0309,0.10
12.855338,0.0005,-0.0915,-0.0357,0.10
12.867013,0.0004,-0.0961,-0.0309,0.10
12.883974,0.0051,-0.0958,-0.0309,0.10
12.901159,0.0051,-0.0954,-0.0357,0.10
12.917869,0.0003,-0.0904,-0.0309,0.10
12.934139,0.0049,-0.0902,-0.0309,0.10
12.951616,0.0049,-0.0900,-0.0357,0.10
12.968443,0.0049,-0.0897,-0.0357,0.10
12.985185,0.0001,-0.0895,-0.0357,0.10
13.001899,0.0049,-0.0892,-0.0309,0.09
13.018995,0.0000,-0.0889,-0.0309,0.09
13.035638,0.0000,-0.0886,-0.0309,0.09
13.053465,0.0001,-0.0885,-0.0309,0.09
13.069405,-0.0000,-0.0931,-0.0357,0.10
13.086763,0.0047,-0.0929,-0.0357,0.10
13.103203,-0.0001,-0.0879,-0.0357,0.09
13.120893,0.0047,-0.0925,-0.0309,0.10
13.137477,-0.0000,-0.0875,-0.0309,0.09
13.153750,0.0047,-0.0825,-0.0405,0.09
13.170714,-0.0049,-0.0918,-0.0357,0.10
13.187761,0.0047,-0.0867,-0.0357,0.09
13.204617,-0.0001,-0.0865,-0.0357,0.09
13.221168,0.0046,-0.0910,-0.0309,0.10
13.238937,0.0046,-0.0907,-0.0357,0.10
13.255801,0.0045,-0.0856,-0.0357,0.09
13.271704,-0.0002,-0.0949,-0.0303,0.10
13.289573,0.0045,-0.0851,-0.0357,0.09
13.305726,-0.0004,-0.0895,-0.0310,0.09
13.322622,-0.0052,-0.0893,-0.0310,0.09
13.339206,0.0043,-0.0843,-0.0405,0.09
13.356720,-0.0005,-0.0841,-0.0405,0.09
13.372877,0.0091,-0.0837,-0.0357,0.09
13.389548,0.0044,-0.0834,-0.0358,0.09
13.406462,-0.0004,-0.0833,-0.0310,0.09
13.423670,-0.0004,-0.0831,-0.0358,0.09
13.440489,-0.0003,-0.0828,-0.0310,0.09
13.457472,-0.0003,-0.0825,-0.0310,0.09
13.473973,-0.0002,-0.0918,-0.0304,0.10
13.490780,0.0045,-0.0868,-0.0406,0.10
13.508070,-0.0003,-0.0818,-0.0310,0.09
13.524947,-0.0002,-0.0809,-0.0310,0.09
13.541967,-0.0003,-0.0806,-0.0310,0.09
13.559725,0.0045,-0.0757,-0.0310,0.08
13.575949,-0.0004,-0.0852,-0.0310,0.09
13.592377,0.0045,-0.0855,-0.0262,0.09
13.609177,-0.0003,-0.0804,-0.0310,0.09
13.625914,0.0045,-0.0850,-0.0400,0.09
13.642831,0.0045,-0.0799,-0.0310,0.09
13.659853,-0.0002,-0.0846,-0.0358,0.09
13.677224,-0.0002,-0.0845,-0.0310,0.09
13.693373,-0.0003,-0.0794,-0.0358,0.09
13.710383,-0.0002,-0.0793,-0.0310,0.09
13.727845,0.0046,-0.0838,-0.0310,0.09
13.744432,-0.0001,-0.0836,-0.0310,0.09
13.761308,0.0047,-0.0787,-0.0310,0.08
13.777823,-0.0001,-0.0833,-0.0310,0.09
13.800009,-0.0001,-0.0831,-0.0358,0.09
13.817986,-0.0001,-0.0828,-0.0400,0.09
13.835610,0.0049,-0.0827,-0.0262,0.09
13.851086,0.0001,-0.0776,-0.0358,0.09
13.867691,0.0050,-0.0870,-0.0304,0.09
13.883099,0.0050,-0.0772,-0.0310,0.08
13.901269,-0.0046,-0.0770,-0.0263,0.08
13.920172,0.0050,-0.0767,-0.0311,0.08
13.934372,0.0002,-0.0813,-0.0305,0.09
13.951237,0.0002,-0.0763,-0.0311,0.08
13.968173,0.0049,-0.0809,-0.0352,0.09
13.984920,-0.0047,-0.0759,-0.0358,0.08
14.000149,0.0048,-0.0757,-0.0406,0.09
14.016108,-0.0000,-0.0755,-0.0406,0.09
14.034083,0.0048,-0.0752,-0.0406,0.09
14.050183,-0.0001,-0.0751,-0.0311,0.08
14.066665,-0.0001,-0.0797,-0.0359,0.09
14.084318,-0.0001,-0.0795,-0.0311,0.09
14.102270,-0.0001,-0.0745,-0.0359,0.08
14.118651,0.0046,-0.0744,-0.0311,0.08
14.135323,-0.0002,-0.0742,-0.0311,0.08
14.151101,-0.0001,-0.0739,-0.0311,0.08
14.166896,0.0048,-0.0737,-0.0359,0.08
14.183753,0.0000,-0.0783,-0.0359,0.09
14.200141,0.0001,-0.0734,-0.0359,0.08
14.217167,0.0001,-0.0780,-0.0311,0.08
14.234952,0.0001,-0.0778,-0.0263,0.08
14.251099,0.0048,-0.0776,-0.0407,0.09
14.268869,-0.0001,-0.0726,-0.0359,0.08
14.285615,-0.0000,-0.0724,-0.0311,0.08
14.302132,-0.0000,-0.0771,-0.0359,0.09
14.318254,-0.0000,-0.0720,-0.0311,0.08
14.336202,0.0047,-0.0767,-0.0311,0.08
14.352291,0.0095,-0.0716,-0.0407,0.08
14.367821,-0.0001,-0.0714,-0.0359,0.08
14.384755,0.0000,-0.0712,-0.0311,0.08
14.404369,0.0001,-0.0710,-0.0311,0.08
14.418907,0.0001,-0.0708,-0.0359,0.08
14.435686,0.0003,-0.0754,-0.0311,0.08
14.452652,0.0002,-0.0753,-0.0401,0.09
14.469723,0.0003,-0.0752,-0.0311,0.08
14.486353,0.0051,-0.0703,-0.0455,0.08
14.503254,0.0004,-0.0702,-0.0407,0.08
14.520420,0.0051,-0.0652,-0.0407,0.08
14.537356,0.0003,-0.0651,-0.0359,0.07
14.554185,0.0003,-0.0698,-0.0311,0.08
14.570956,0.0099,-0.0744,-0.0353,0.08
14.587864,0.0004,-0.0743,-0.0359,0.08
14.604601,0.0002,-0.0693,-0.0311,0.08
14.621651,0.0003,-0.0644,-0.0311,0.07
14.638494,0.0003,-0.0737,-0.0359,0.08
14.655043,0.0003,-0.0688,-0.0407,0.08
14.672097,0.0002,-0.0783,-0.0353,0.09
14.690357,0.0003,-0.0687,-0.0359,0.08
14.705868,-0.0044,-0.0684,-0.0311,0.08
14.722592,-0.0044,-0.0684,-0.0359,0.08
14.739588,0.0003,-0.0731,-0.0311,0.08
14.756536,0.0051,-0.0729,-0.0359,0.08
14.773284,0.0003,-0.0679,-0.0359,0.08
14.791016,0.0050,-0.0677,-0.0359,0.08
14.807026,0.0050,-0.0674,-0.0359,0.08
14.823521,0.0001,-0.0672,-0.0359,0.08
14.840448,0.0002,-0.0670,-0.0359,0.08
14.857355,0.0003,-0.0668,-0.0312,0.07
14.874421,0.0050,-0.0714,-0.0353,0.08
14.890727,0.0002,-0.0664,-0.0312,0.07
14.908245,0.0002,-0.0709,-0.0353,0.08
14.925086,0.0003,-0.0659,-0.0359,0.08
14.942152,-0.0045,-0.0656,-0.0359,0.07
14.959060,0.0050,-0.0654,-0.0360,0.07
14.975704,0.0003,-0.0652,-0.0360,0.07
14.992565,0.0050,-0.0651,-0.0407,0.08
15.009476,0.0003,-0.0650,-0.0360,0.07
15.026085,0.0003,-0.0697,-0.0354,0.08
15.043278,0.0003,-0.0648,-0.0360,0.07
15.060283,0.0052,-0.0647,-0.0360,0.07
15.077758,0.0003,-0.0646,-0.0360,0.07
15.093531,0.0003,-0.0692,-0.0312,0.08
15.110634,0.0004,-0.0641,-0.0408,0.08
15.127908,0.0004,-0.0685,-0.0408,0.08
15.144814,0.0004,-0.0635,-0.0360,0.07
15.161490,0.0003,-0.0634,-0.0360,0.07
15.178492,0.0051,-0.0632,-0.0312,0.07
15.195005,0.0003,-0.0630,-0.0360,0.07
15.212274,0.0003,-0.0628,-0.0360,0.07
15.228819,0.0049,-0.0625,-0.0312,0.07
15.245495,0.0049,-0.0623,-0.0312,0.07
15.268966,0.0001,-0.0669,-0.0354,0.08
15.285749,0.0001,-0.0572,-0.0360,0.07
15.302172,0.0002,-0.0619,-0.0360,0.07
15.318552,0.0002,-0.0616,-0.0408,0.07
15.335809,0.0050,-0.0615,-0.0360,0.07
15.353306,0.0050,-0.0613,-0.0408,0.07
15.368733,0.0050,-0.0612,-0.0360,0.07
15.386059,0.0001,-0.0610,-0.0312,0.07
15.401115,0.0049,-0.0655,-0.0402,0.08
15.416712,0.0049,-0.0605,-0.0360,0.07
15.436086,0.0049,-0.0652,-0.0306,0.07
15.451386,0.0001,-0.0650,-0.0354,0.07
15.469583,0.0001,-0.0554,-0.0408,0.07
15.487746,-0.0001,-0.0600,-0.0360,0.07
15.503946,-0.0001,-0.0598,-0.0312,0.07
15.518678,-0.0001,-0.0644,-0.0354,0.07
15.535124,-0.0001,-0.0594,-0.0408,0.07
15.550622,-0.0002,-0.0544,-0.0360,0.07
15.567389,-0.0050,-0.0592,-0.0456,0.07
15.584789,-0.0002,-0.0591,-0.0360,0.07
15.600754,0.0045,-0.0590,-0.0360,0.07
15.618763,0.0045,-0.0589,-0.0408,0.07
15.635299,-0.0050,-0.0540,-0.0360,0.07
15.652328,-0.0002,-0.0538,-0.0360,0.06
15.669059,-0.0001,-0.0632,-0.0402,0.07
15.684833,-0.0001,-0.0583,-0.0312,0.07
15.702241,0.0046,-0.0534,-0.0360,0.06
15.719816,-0.0002,-0.0581,-0.0312,0.07
15.734989,-0.0002,-0.0627,-0.0312,0.07
15.752218,-0.0003,-0.0625,-0.0354,0.07
15.769585,0.0045,-0.0576,-0.0360,0.07
15.786004,-0.0002,-0.0575,-0.0360,0.07
15.803332,-0.0002,-0.0620,-0.0402,0.07
15.818773,-0.0001,-0.0572,-0.0312,0.07
15.835587,0.0045,-0.0570,-0.0360,0.07
15.852760,0.0045,-0.0569,-0.0408,0.07
15.869590,0.0047,-0.0520,-0.0360,0.06
15.886291,0.0047,-0.0566,-0.0312,0.06
15.903410,-0.0001,-0.0564,-0.0360,0.07
15.920425,-0.0000,-0.0611,-0.0354,0.07
15.937197,-0.0048,-0.0561,-0.0360,0.07
15.955078,0.0048,-0.0608,-0.0354,0.07
15.971963,0.0048,-0.0559,-0.0312,0.06
15.988791,0.0047,-0.0557,-0.0360,0.07
16.004561,0.0046,-0.0508,-0.0360,0.06
16.021620,-0.0048,-0.0555,-0.0360,0.07
16.038606,0.0047,-0.0552,-0.0354,0.07
16.055236,-0.0000,-0.0550,-0.0360,0.07
16.072141,-0.0000,-0.0596,-0.0307,0.07
16.090480,0.0047,-0.0594,-0.0307,0.07
16.106147,-0.0000,-0.0544,-0.0360,0.07
16.123086,-0.0001,-0.0542,-0.0360,0.07
16.139738,0.0048,-0.0541,-0.0360,0.07
16.157157,-0.0001,-0.0586,-0.0354,0.07
16.173791,0.0047,-0.0536,-0.0313,0.06
16.190962,-0.0001,-0.0535,-0.0361,0.06
16.207728,-0.0001,-0.0533,-0.0361,0.06
16.224040,0.0045,-0.0533,-0.0361,0.06
16.241433,-0.0003,-0.0578,-0.0355,0.07
16.257896,-0.0003,-0.0578,-0.0355,0.07
16.274555,0.0045,-0.0576,-0.0307,0.07
16.292154,0.0044,-0.0574,-0.0307,0.07
16.308834,0.0042,-0.0572,-0.0307,0.07
16.324706,0.0042,-0.0524,-0.0402,0.07
16.343386,0.0041,-0.0571,-0.0355,0.07
16.358542,-0.0006,-0.0475,-0.0361,0.06
16.375463,-0.0006,-0.0522,-0.0313,0.06
16.393049,-0.0006,-0.0569,-0.0355,0.07
16.409839,0.0041,-0.0567,-0.0355,0.07
16.426719,0.0041,-0.0518,-0.0313,0.06
16.443634,-0.0007,-0.0517,-0.0313,0.06
16.460334,-0.0007,-0.0515,-0.0361,0.06
16.477257,-0.0006,-0.0561,-0.0450,0.07
16.494032,-0.0006,-0.0512,-0.0313,0.06
16.510907,-0.0006,-0.0511,-0.0361,0.06
16.528680,-0.0006,-0.0509,-0.0313,0.06
16.544863,0.0041,-0.0509,-0.0361,0.06
16.561740,-0.0006,-0.0507,-0.0361,0.06
16.578308,-0.0007,-0.0554,-0.0355,0.07
16.595103,0.0041,-0.0553,-0.0355,0.07
16.612122,-0.0006,-0.0551,-0.0403,0.07
16.629373,-0.0006,-0.0501,-0.0313,0.06
16.647264,-0.0054,-0.0501,-0.0361,0.06
16.662887,-0.0006,-0.0500,-0.0361,0.06
16.686366,-0.0006,-0.0499,-0.0409,0.06
16.702801,0.0041,-0.0545,-0.0355,0.07
16.718759,0.0041,-0.0545,-0.0355,0.07
16.730063,-0.0007,-0.0496,-0.0361,0.06
16.753803,-0.0008,-0.0495,-0.0361,0.06
16.767938,-0.0008,-0.0446,-0.0361,0.06
16.784989,-0.0008,-0.0492,-0.0313,0.06
16.801258,0.0039,-0.0443,-0.0361,0.06
16.818396,-0.0009,-0.0490,-0.0355,0.06
16.834557,-0.0009,-0.0489,-0.0361,0.06
16.851073,0.0037,-0.0441,-0.0361,0.06
16.869519,-0.0009,-0.0440,-0.0313,0.05
16.885922,-0.0010,-0.0487,-0.0361,0.06
16.901540,0.0039,-0.0487,-0.0307,0.06
16.919786,-0.0009,-0.0486,-0.0355,0.06
16.935093,0.0038,-0.0486,-0.0307,0.06
16.952278,0.0037,-0.0485,-0.0355,0.06
16.970601,-0.0011,-0.0532,-0.0307,0.06
16.987157,-0.0010,-0.0530,-0.0355,0.06
17.001175,-0.0010,-0.0480,-0.0403,0.06
17.018913,-0.0010,-0.0430,-0.0313,0.05
17.034201,0.0038,-0.0478,-0.0313,0.06
17.051792,-0.0011,-0.0478,-0.0265,0.05
17.069350,0.0037,-0.0524,-0.0355,0.06
17.085949,0.0038,-0.0474,-0.0361,0.06
17.101637,0.0037,-0.0521,-0.0307,0.06
17.119518,-0.0010,-0.0472,-0.0355,0.06
17.135100,0.0037,-0.0424,-0.0313,0.05
17.152354,-0.0106,-0.0423,-0.0313,0.05
17.169039,-0.0011,-0.0516,-0.0355,0.06
17.186560,0.0037,-0.0468,-0.0355,0.06
17.202972,0.0036,-0.0467,-0.0355,0.06
17.219284,0.0036,-0.0466,-0.0355,0.06
17.236545,0.0035,-0.0464,-0.0355,0.06
17.254134,-0.0012,-0.0511,-0.0307,0.06
17.270245,0.0035,-0.0463,-0.0355,0.06
17.286327,-0.0013,-0.0464,-0.0259,0.05
17.307768,0.0034,-0.0415,-0.0409,0.06
17.320732,0.0034,-0.0414,-0.0361,0.05
17.337122,-0.0062,-0.0460,-0.0313,0.06
17.354199,0.0034,-0.0506,-0.0307,0.06
17.371406,-0.0062,-0.0505,-0.0307,0.06
17.388260,-0.0014,-0.0505,-0.0355,0.06
17.405180,0.0033,-0.0456,-0.0307,0.06
17.422056,0.0034,-0.0454,-0.0307,0.05
17.440835,-0.0014,-0.0499,-0.0307,0.06
17.455659,-0.0014,-0.0450,-0.0361,0.06
17.472577,-0.0014,-0.0449,-0.0265,0.05
17.489313,0.0033,-0.0449,-0.0313,0.05
17.506318,0.0080,-0.0401,-0.0409,0.06
17.523119,0.0033,-0.0401,-0.0361,0.05
17.539897,0.0033,-0.0447,-0.0355,0.06
17.556773,-0.0015,-0.0446,-0.0355,0.06
17.573698,-0.0063,-0.0397,-0.0361,0.05
17.590983,0.0032,-0.0444,-0.0403,0.06
17.607409,0.0033,-0.0491,-0.0403,0.06
17.624820,0.0034,-0.0442,-0.0307,0.05
17.641409,-0.0013,-0.0488,-0.0259,0.06
17.658121,0.0034,-0.0439,-0.0313,0.05
17.674717,-0.0014,-0.0438,-0.0313,0.05
17.691653,0.0032,-0.0437,-0.0355,0.06
17.708760,-0.0016,-0.0436,-0.0313,0.05
17.725861,-0.0017,-0.0435,-0.0355,0.06
17.742571,-0.0016,-0.0385,-0.0361,0.05
17.759128,-0.0017,-0.0433,-0.0313,0.05
17.777027,0.0032,-0.0432,-0.0313,0.05
17.792686,0.0031,-0.0478,-0.0307,0.06
17.809531,-0.0017,-0.0428,-0.0361,0.06
17.826534,0.0031,-0.0426,-0.0361,0.06
17.843923,-0.0016,-0.0376,-0.0361,0.05
17.860066,-0.0017,-0.0376,-0.0313,0.05
17.876879,-0.0017,-0.0471,-0.0307,0.06
17.893780,-0.0018,-0.0374,-0.0313,0.05
17.911147,-0.0018,-0.0421,-0.0307,0.05
17.927865,0.0030,-0.0420,-0.0307,0.05
